,Unnamed: 0,input product,output product,value,proportion,component
4145,4145,"Electricity, transmission and distribution",Electrical equipment,83,0.0157944814462416,Domestically produced inputs
4146,4146,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,Electrical equipment,30,0.005708848715509,Domestically produced inputs
4147,4147,Natural water; water treatment and supply services,Electrical equipment,8,0.001522359657469,Domestically produced inputs
4148,4148,Sewerage services; sewage sludge,Electrical equipment,5,0.0009514747859181,Domestically produced inputs
4149,4149,"Waste collection, treatment and disposal services; materials recovery services",Electrical equipment,10,0.0019029495718363,Domestically produced inputs
4150,4150,Remediation services and other waste management services,Electrical equipment,0,0.0,Domestically produced inputs
4151,4151,Construction,Electrical equipment,2,0.0003805899143672,Domestically produced inputs
4152,4152,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Electrical equipment,87,0.0165556612749762,Domestically produced inputs
4153,4153,"Wholesale trade services, except of motor vehicles and motorcycles",Electrical equipment,1121,0.2133206470028544,Domestically produced inputs
4154,4154,"Retail trade services, except of motor vehicles and motorcycles",Electrical equipment,299,0.0568981921979067,Domestically produced inputs
4155,4155,Rail transport services,Electrical equipment,9,0.0017126546146527,Domestically produced inputs
4156,4156,"Land transport services and transport services via pipelines, excluding rail transport",Electrical equipment,119,0.0226450999048525,Domestically produced inputs
4157,4157,Water transport services,Electrical equipment,0,0.0,Domestically produced inputs
4158,4158,Air transport services,Electrical equipment,0,0.0,Domestically produced inputs
4159,4159,Warehousing and support services for transportation,Electrical equipment,55,0.0104662226450999,Domestically produced inputs
4160,4160,Postal and courier services,Electrical equipment,102,0.0194100856327307,Domestically produced inputs
4161,4161,Accommodation services,Electrical equipment,0,0.0,Domestically produced inputs
4162,4162,Food and beverage serving services,Electrical equipment,17,0.0032350142721217,Domestically produced inputs
4163,4163,Publishing services,Electrical equipment,23,0.0043767840152235,Domestically produced inputs
4164,4164,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Electrical equipment,0,0.0,Domestically produced inputs
4165,4165,Telecommunications services,Electrical equipment,26,0.0049476688867745,Domestically produced inputs
4166,4166,"Computer programming, consultancy and related services",Electrical equipment,58,0.0110371075166508,Domestically produced inputs
4167,4167,Information services,Electrical equipment,0,0.0,Domestically produced inputs
4168,4168,"Financial services, except insurance and pension funding",Electrical equipment,310,0.0589914367269267,Domestically produced inputs
4169,4169,"Insurance, reinsurance and pension funding services, except compulsory social security",Electrical equipment,45,0.0085632730732635,Domestically produced inputs
4170,4170,Services auxiliary to financial services and insurance services,Electrical equipment,32,0.0060894386298763,Domestically produced inputs
4171,4171,Real estate services on a fee or contract basis,Electrical equipment,0,0.0,Domestically produced inputs
4172,4172,Owner-Occupiers' Housing Services,Electrical equipment,0,0.0,Domestically produced inputs
4173,4173,"Real estate services, excluding on a fee or contract basis and imputed rent",Electrical equipment,44,0.0083729781160799,Domestically produced inputs
4174,4174,Legal services,Electrical equipment,124,0.0235965746907706,Domestically produced inputs
4175,4175,"Accounting, bookkeeping and auditing services; tax consulting services",Electrical equipment,50,0.0095147478591817,Domestically produced inputs
4176,4176,Services of head offices; management consulting services,Electrical equipment,7,0.0013320647002854,Domestically produced inputs
4177,4177,Architectural and engineering services; technical testing and analysis services,Electrical equipment,2,0.0003805899143672,Domestically produced inputs
4178,4178,Scientific research and development services,Electrical equipment,0,0.0,Domestically produced inputs
4179,4179,Advertising and market research services,Electrical equipment,44,0.0083729781160799,Domestically produced inputs
4180,4180,"Other professional, scientific and technical services",Electrical equipment,82,0.015604186489058,Domestically produced inputs
4181,4181,Veterinary services,Electrical equipment,0,0.0,Domestically produced inputs
4182,4182,Rental and leasing services,Electrical equipment,47,0.0089438629876308,Domestically produced inputs
4183,4183,Employment services,Electrical equipment,93,0.017697431018078,Domestically produced inputs
4184,4184,"Travel agency, tour operator and other reservation services and related services",Electrical equipment,0,0.0,Domestically produced inputs
4185,4185,Security and investigation services,Electrical equipment,0,0.0,Domestically produced inputs
4186,4186,Services to buildings and landscape,Electrical equipment,0,0.0,Domestically produced inputs
4187,4187,"Office administrative, office support and other business support services",Electrical equipment,41,0.007802093244529,Domestically produced inputs
4188,4188,Public administration and defence services; compulsory social security services,Electrical equipment,15,0.0028544243577545,Domestically produced inputs
4189,4189,Education services,Electrical equipment,16,0.0030447193149381,Domestically produced inputs
4190,4190,Human health services,Electrical equipment,12,0.0022835394862036,Domestically produced inputs
4191,4191,Residential Care  & Social Work Activities,Electrical equipment,0,0.0,Domestically produced inputs
4192,4192,"Creative, arts and entertainment services",Electrical equipment,0,0.0,Domestically produced inputs
4193,4193,"Libraries, archives, museums and other cultural services",Electrical equipment,0,0.0,Domestically produced inputs
4194,4194,Gambling and betting services,Electrical equipment,0,0.0,Domestically produced inputs
4195,4195,Sports services and amusement and recreation services,Electrical equipment,0,0.0,Domestically produced inputs
4196,4196,Services furnished by membership organisations,Electrical equipment,2,0.0003805899143672,Domestically produced inputs
4197,4197,Repair services of computers and personal and household goods,Electrical equipment,0,0.0,Domestically produced inputs
4198,4198,Other personal services,Electrical equipment,1,0.0001902949571836,Domestically produced inputs
4199,4199,Services of households as employers of domestic personnel,Electrical equipment,0,0.0,Domestically produced inputs
4200,4200,"Products of agriculture, hunting and related services",Machinery and equipment n.e.c.,1,8.552856654122477e-05,Domestically produced inputs
4201,4201,"Products of forestry, logging and related services",Machinery and equipment n.e.c.,1,8.552856654122477e-05,Domestically produced inputs
4202,4202,Fish and other fishing products; aquaculture products; support services to fishing,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4203,4203,Coal and lignite,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4204,4204,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,Machinery and equipment n.e.c.,1,8.552856654122477e-05,Domestically produced inputs
4205,4205,Other mining and quarrying products,Machinery and equipment n.e.c.,10,0.0008552856654122,Domestically produced inputs
4206,4206,Mining support services,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4207,4207,Preserved meat and meat products,Machinery and equipment n.e.c.,99,0.0084673280875812,Domestically produced inputs
4208,4208,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",Machinery and equipment n.e.c.,65,0.0055593568251796,Domestically produced inputs
4209,4209,Vegetable and animal oils and fats,Machinery and equipment n.e.c.,6,0.0005131713992473,Domestically produced inputs
4210,4210,Dairy products,Machinery and equipment n.e.c.,6,0.0005131713992473,Domestically produced inputs
4211,4211,"Grain mill products, starches and starch products",Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4212,4212,Bakery and farinaceous products,Machinery and equipment n.e.c.,86,0.0073554567225453,Domestically produced inputs
4213,4213,Other food products,Machinery and equipment n.e.c.,32,0.0027369141293191,Domestically produced inputs
4214,4214,Prepared animal feeds,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4215,4215,Alcoholic beverages  & Tobacco products,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4216,4216,Soft drinks,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4217,4217,Textiles,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4218,4218,Wearing apparel,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
4219,4219,Leather and related products,Machinery and equipment n.e.c.,0,0.0,Domestically produced inputs
