,input requirements,industry,value,proportion
9290,C241_3 Basic iron and steel,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9291,C244_5 Other basic metals and casting,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9292,C254 Weapons and ammunition,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9293,"C25OTHER Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9294,"C26 Computer, electronic and optical products","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",53.0,0.018051771117166212
9295,C27 Electrical equipment,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9296,C28 Machinery and equipment n.e.c.,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9297,"C29 Motor vehicles, trailers and semi-trailers","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9298,C301 Ships and boats,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9299,C303 Air and spacecraft and related machinery,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9300,C30OTHER Other transport equipment - 30.2/4/9,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9301,C31 Furniture,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9302,C32 Other manufactured goods,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9303,C3315 Repair and maintenance of ships and boats,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9304,C3316 Repair and maintenance of aircraft and spacecraft,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9305,C33OTHER Rest of repair; Installation - 33.11-14/17/19/20,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9306,"D351 Electricity, transmission and distribution","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9307,D352_3 Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9308,E36 Natural water; water treatment and supply services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9309,E37 Sewerage services; sewage sludge,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9310,"E38 Waste collection, treatment and disposal services; materials recovery services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9311,E39 Remediation services and other waste management services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9312,"F41, F42 & F43 Construction","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9313,G45 Wholesale and retail trade and repair services of motor vehicles and motorcycles,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9314,"G46 Wholesale trade services, except of motor vehicles and motorcycles","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9315,"G47 Retail trade services, except of motor vehicles and motorcycles","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9316,H491_2 Rail transport services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",16.0,0.005449591280653951
9317,"H493_5 Land transport services and transport services via pipelines, excluding rail transport","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",57.0,0.0194141689373297
9318,H50 Water transport services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",589.0,0.20061307901907358
9319,H51 Air transport services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",808.0,0.27520435967302453
9320,H52 Warehousing and support services for transportation,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9321,H53 Postal and courier services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9322,I55 Accommodation services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",932.0,0.31743869209809267
9323,I56 Food and beverage serving services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",13.0,0.0044277929155313355
9324,J58 Publishing services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9325,"J59 & J60 Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9326,J61 Telecommunications services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9327,"J62 Computer programming, consultancy and related services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",19.0,0.006471389645776567
9328,J63 Information services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9329,"K64 Financial services, except insurance and pension funding","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",107.0,0.036444141689373294
9330,"K65.1-2 & K65.3 Insurance, reinsurance and pension funding services, except compulsory social security","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9331,K66 Services auxiliary to financial services and insurance services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9332,L683 Real estate services on a fee or contract basis,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9333,L68A Owner-Occupiers' Housing Services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9334,"L68BXL683 Real estate services, excluding on a fee or contract basis and imputed rent","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9335,M691 Legal services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9336,"M692 Accounting, bookkeeping and auditing services; tax consulting services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",2.0,0.0006811989100817438
9337,M70 Services of head offices; management consulting services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",6.0,0.0020435967302452314
9338,M71 Architectural and engineering services; technical testing and analysis services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9339,M72 Scientific research and development services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9340,M73 Advertising and market research services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",207.0,0.07050408719346049
9341,"M74 Other professional, scientific and technical services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9342,M75 Veterinary services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9343,N77 Rental and leasing services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",25.0,0.0085149863760218
9344,N78 Employment services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",16.0,0.005449591280653951
9345,"N79 Travel agency, tour operator and other reservation services and related services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",7.0,0.0023841961852861036
9346,N80 Security and investigation services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9347,N81 Services to buildings and landscape,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9348,"N82 Office administrative, office support and other business support services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",57.0,0.0194141689373297
9349,O84 Public administration and defence services; compulsory social security services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9350,P85 Education services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",1.0,0.0003405994550408719
9351,Q86 Human health services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9352,Q87 & Q88 Residential Care  & Social Work Activities,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9353,"R90 Creative, arts and entertainment services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9354,"R91 Libraries, archives, museums and other cultural services","N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9355,R92 Gambling and betting services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9356,R93 Sports services and amusement and recreation services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",10.0,0.0034059945504087193
9357,S94 Services furnished by membership organisations,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9358,S95 Repair services of computers and personal and household goods,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9359,S96 Other personal services,"N79 Travel Agency, Tour Operator And Other Reservation Service And Related Activities",0.0,0.0
9360,"A01 Products of agriculture, hunting and related services",N80 Security And Investigation Activities,0.0,0.0
9361,"A02 Products of forestry, logging and related services",N80 Security And Investigation Activities,0.0,0.0
9362,A03 Fish and other fishing products; aquaculture products; support services to fishing,N80 Security And Investigation Activities,0.0,0.0
9363,B05 Coal and lignite,N80 Security And Investigation Activities,0.0,0.0
9364,B06 & B07 Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,N80 Security And Investigation Activities,0.0,0.0
9365,B08 Other mining and quarrying products,N80 Security And Investigation Activities,0.0,0.0
9366,B09 Mining support services,N80 Security And Investigation Activities,0.0,0.0
9367,C101 Preserved meat and meat products,N80 Security And Investigation Activities,0.0,0.0
9368,"C102_3 Processed and preserved fish, crustaceans, molluscs, fruit and vegetables",N80 Security And Investigation Activities,0.0,0.0
9369,C104 Vegetable and animal oils and fats,N80 Security And Investigation Activities,0.0,0.0
9370,C105 Dairy products,N80 Security And Investigation Activities,0.0,0.0
9371,"C106 Grain mill products, starches and starch products",N80 Security And Investigation Activities,0.0,0.0
9372,C107 Bakery and farinaceous products,N80 Security And Investigation Activities,0.0,0.0
9373,C108 Other food products,N80 Security And Investigation Activities,0.0,0.0
9374,C109 Prepared animal feeds,N80 Security And Investigation Activities,0.0,0.0
9375,C11.01-6 & C12 Alcoholic beverages  & Tobacco products,N80 Security And Investigation Activities,0.0,0.0
9376,C1107 Soft drinks,N80 Security And Investigation Activities,0.0,0.0
9377,C13 Textiles,N80 Security And Investigation Activities,0.0,0.0
9378,C14 Wearing apparel,N80 Security And Investigation Activities,0.0,0.0
9379,C15 Leather and related products,N80 Security And Investigation Activities,0.0,0.0
9380,"C16 Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",N80 Security And Investigation Activities,0.0,0.0
9381,C17 Paper and paper products,N80 Security And Investigation Activities,0.0,0.0
