,input requirements,industry,value,proportion
6768,Repair and maintenance of aircraft and spacecraft,Warehousing And Support Activities For Transportation,5,0.00018104790527573596
6769,Rest of repair; Installation - 33.11-14/17/19/20,Warehousing And Support Activities For Transportation,682,0.024694934279610385
6770,"Electricity, transmission and distribution",Warehousing And Support Activities For Transportation,447,0.016185682731650795
6771,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,Warehousing And Support Activities For Transportation,61,0.002208784444363979
6772,Natural water; water treatment and supply services,Warehousing And Support Activities For Transportation,62,0.0022449940254191257
6773,Sewerage services; sewage sludge,Warehousing And Support Activities For Transportation,31,0.0011224970127095629
6774,"Waste collection, treatment and disposal services; materials recovery services",Warehousing And Support Activities For Transportation,136,0.004924503023500018
6775,Remediation services and other waste management services,Warehousing And Support Activities For Transportation,0,0.0
6776,Construction,Warehousing And Support Activities For Transportation,457,0.01654777854220227
6777,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Warehousing And Support Activities For Transportation,24,0.0008690299453235326
6778,"Wholesale trade services, except of motor vehicles and motorcycles",Warehousing And Support Activities For Transportation,0,0.0
6779,"Retail trade services, except of motor vehicles and motorcycles",Warehousing And Support Activities For Transportation,0,0.0
6780,Rail transport services,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6781,"Land transport services and transport services via pipelines, excluding rail transport",Warehousing And Support Activities For Transportation,1139,0.04124271282181265
6782,Water transport services,Warehousing And Support Activities For Transportation,1596,0.05779049136401492
6783,Air transport services,Warehousing And Support Activities For Transportation,1586,0.05742839555346345
6784,Warehousing and support services for transportation,Warehousing And Support Activities For Transportation,8329,0.30158960060832096
6785,Postal and courier services,Warehousing And Support Activities For Transportation,119,0.004308940145562516
6786,Accommodation services,Warehousing And Support Activities For Transportation,44,0.0015932215664264764
6787,Food and beverage serving services,Warehousing And Support Activities For Transportation,142,0.005141760509830901
6788,Publishing services,Warehousing And Support Activities For Transportation,10,0.0003620958105514719
6789,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Warehousing And Support Activities For Transportation,0,0.0
6790,Telecommunications services,Warehousing And Support Activities For Transportation,264,0.009559329398558858
6791,"Computer programming, consultancy and related services",Warehousing And Support Activities For Transportation,596,0.021580910308867725
6792,Information services,Warehousing And Support Activities For Transportation,110,0.003983053916066191
6793,"Financial services, except insurance and pension funding",Warehousing And Support Activities For Transportation,1371,0.0496433356266068
6794,"Insurance, reinsurance and pension funding services, except compulsory social security",Warehousing And Support Activities For Transportation,207,0.007495383278415469
6795,Services auxiliary to financial services and insurance services,Warehousing And Support Activities For Transportation,142,0.005141760509830901
6796,"Real estate services, excluding on a fee or contract basis and excluding imputed rent",Warehousing And Support Activities For Transportation,1333,0.04826737154651121
6797,Imputed rents of owner-occupied dwellings,Warehousing And Support Activities For Transportation,0,0.0
6798,Real estate activities on a fee or contract basis,Warehousing And Support Activities For Transportation,0,0.0
6799,Legal services,Warehousing And Support Activities For Transportation,84,0.003041604808632364
6800,"Accounting, bookkeeping and auditing services; tax consulting services",Warehousing And Support Activities For Transportation,179,0.006481515008871347
6801,Services of head offices; management consulting services,Warehousing And Support Activities For Transportation,201,0.007278125792084585
6802,Architectural and engineering services; technical testing and analysis services,Warehousing And Support Activities For Transportation,92,0.0033312814570735415
6803,Scientific research and development services,Warehousing And Support Activities For Transportation,0,0.0
6804,Advertising and market research services,Warehousing And Support Activities For Transportation,233,0.008436832385849295
6805,"Other professional, scientific and technical services",Warehousing And Support Activities For Transportation,47,0.001701850309591918
6806,Veterinary services,Warehousing And Support Activities For Transportation,0,0.0
6807,Rental and leasing services,Warehousing And Support Activities For Transportation,1300,0.04707245537169135
6808,Employment services,Warehousing And Support Activities For Transportation,1387,0.050222688923489155
6809,"Travel agency, tour operator and other reservation services and related services",Warehousing And Support Activities For Transportation,83,0.0030053952275772167
6810,Security and investigation services,Warehousing And Support Activities For Transportation,7,0.00025346706738603035
6811,Services to buildings and landscape,Warehousing And Support Activities For Transportation,170,0.006155628779375023
6812,"Office administrative, office support and other business support services",Warehousing And Support Activities For Transportation,815,0.02951080855994496
6813,Public administration and defence services; compulsory social security services,Warehousing And Support Activities For Transportation,30,0.0010862874316544158
6814,Education services,Warehousing And Support Activities For Transportation,107,0.0038744251729007496
6815,Human health services,Warehousing And Support Activities For Transportation,0,0.0
6816,Residential Care  & Social Work Activities,Warehousing And Support Activities For Transportation,0,0.0
6817,"Creative, arts and entertainment services",Warehousing And Support Activities For Transportation,0,0.0
6818,"Libraries, archives, museums and other cultural services",Warehousing And Support Activities For Transportation,0,0.0
6819,Gambling and betting services,Warehousing And Support Activities For Transportation,0,0.0
6820,Sports services and amusement and recreation services,Warehousing And Support Activities For Transportation,0,0.0
6821,Services furnished by membership organisations,Warehousing And Support Activities For Transportation,11,0.0003983053916066191
6822,Repair services of computers and personal and household goods,Warehousing And Support Activities For Transportation,2,7.241916211029438e-05
6823,Other personal services,Warehousing And Support Activities For Transportation,4,0.00014483832422058877
6824,Services of households as employers of domestic personnel,Warehousing And Support Activities For Transportation,0,0.0
